timestamp,instruction,input,output,difficulty,type,context
2024-10-28T19:36:06.520047,Generate a funny joke about AI ethics and society.,"Topic: ai-apocalypse, apocalypse","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",beginner,meta,wedding
2024-10-28T19:36:06.520054,Generate a funny joke about AI ethics and society.,Topic: explainability,"What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",master,situational,holiday
2024-10-28T19:36:06.520062,Generate a funny joke about AI ethics and society.,"Topic: correctness, transparency","What's an AI ethics professor's favorite exercise?
To help students reach a higher moral ground!",beginner,situational,lab
2024-10-28T19:36:06.520069,Generate a funny joke about AI ethics and society.,"Topic: bias, discrimination","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",beginner,dad joke,office hours
2024-10-28T19:36:06.520077,Generate a funny joke about AI ethics and society.,"Topic: doom, automation, accountability","How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",beginner,meta,funeral
2024-10-28T19:36:06.520085,Generate a funny joke about AI ethics and society.,"Topic: ai-apocalypse, discrimination","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",master,pun,funeral
2024-10-28T19:36:06.520093,Generate a funny joke about AI ethics and society.,"Topic: privacy, responsibility","How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",master,pun,funeral
2024-10-28T19:36:06.520115,Generate a funny joke about AI ethics and society.,"Topic: transparency, fairness","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",intermediate,meta,workshop
2024-10-28T19:36:06.520141,Generate a funny joke about AI ethics and society.,"Topic: accountability, ai-apocalypse","Why did the AI ethics professor get kicked out of the machine learning conference?
They kept asking the robots for informed consent!",intermediate,situational,peer review
2024-10-28T19:36:06.520177,Generate a funny joke about AI ethics and society.,Topic: ethics,"Why did the AI ethics professor get kicked out of the machine learning conference?
None, they form a committee to discuss the societal implications first!",advanced,situational,workshop
2024-10-28T19:36:06.520196,Generate a funny joke about AI ethics and society.,"Topic: bias, doom, transparency","How does an AI ethics professor debug their code?
They don't - they hire a diverse panel of philosophers, ethicists, and stand-up comedians to argue about it until it's funny enough to run without crashing.",beginner,pun,research
2024-10-28T19:36:06.520208,Generate a funny joke about AI ethics and society.,Topic: bias,"What's an AI ethics professor's favorite exercise?
The responsible AI shuffle!",master,wordplay,divorce
2024-10-28T19:36:06.520216,Generate a funny joke about AI ethics and society.,"Topic: consent, ai-armageddon, responsibility","How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",advanced,situational,birthday
2024-10-28T19:36:06.520273,Generate a funny joke about AI ethics and society.,Topic: doom,"How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",intermediate,situational,wedding
2024-10-28T19:36:06.520303,Generate a funny joke about AI ethics and society.,"Topic: doom, bias","How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",beginner,situational,research
2024-10-28T19:36:06.520314,Generate a funny joke about AI ethics and society.,"Topic: automation, ethics","What did the AI ethics professor say to the neural network?
The responsible AI shuffle!",intermediate,situational,lecture
2024-10-28T19:36:06.520323,Generate a funny joke about AI ethics and society.,"Topic: ai-armageddon, bias, consent","What's an AI ethics professor's favorite movie?
They don't - they form a focus group to ensure participatory design!",intermediate,wordplay,lecture
2024-10-28T19:36:06.520332,Generate a funny joke about AI ethics and society.,"Topic: ai-apocalypse, correctness, doom","What's an AI ethics professor's favorite way to teach?
The Bias Identity!",beginner,situational,seminar
2024-10-28T19:36:06.520339,Generate a funny joke about AI ethics and society.,Topic: ai-apocalypse,"Why did the AI ethics professor bring a ladder to the deep learning lecture?
None, they form a committee to discuss the societal implications first!",master,wordplay,meeting
2024-10-28T19:36:06.520347,Generate a funny joke about AI ethics and society.,"Topic: transparency, love","What's an AI ethics professor's favorite way to teach?
The responsible AI shuffle!",beginner,pun,office hours
2024-10-28T19:36:06.520355,Generate a funny joke about AI ethics and society.,"Topic: accountability, correctness","What's an AI ethics professor's favorite dance move?
To help students reach a higher moral ground!",intermediate,situational,conference
2024-10-28T19:36:06.520363,Generate a funny joke about AI ethics and society.,"Topic: ai-armageddon, discrimination, doom","How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",advanced,meta,wedding
2024-10-28T19:36:06.520371,Generate a funny joke about AI ethics and society.,"Topic: love, fairness","Why did the AI ethics professor bring a ladder to the deep learning lecture?
Running ethical implications!",master,wordplay,funeral
2024-10-28T19:36:06.520379,Generate a funny joke about AI ethics and society.,Topic: automation,"What's an AI ethics professor's favorite exercise?
The responsible AI shuffle!",intermediate,pun,lecture
2024-10-28T19:36:06.520386,Generate a funny joke about AI ethics and society.,Topic: fairness,"What's an AI ethics professor's favorite dance move?
They don't - they form a focus group to ensure participatory design!",beginner,meta,seminar
2024-10-28T19:36:06.520394,Generate a funny joke about AI ethics and society.,"Topic: apocalypse, explainability, discrimination","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",beginner,pun,party
2024-10-28T19:36:06.520402,Generate a funny joke about AI ethics and society.,"Topic: love, ai-apocalypse, automation","What's an AI ethics professor's favorite dance move?
They kept asking the robots for informed consent!",master,meta,workshop
2024-10-28T19:36:06.520409,Generate a funny joke about AI ethics and society.,"Topic: responsibility, ai-armageddon","Why did the AI ethics professor get kicked out of the machine learning conference?
To get to the ethical side of the road!",advanced,wordplay,seminar
2024-10-28T19:36:06.520417,Generate a funny joke about AI ethics and society.,"Topic: apocalypse, consent","What did the AI ethics professor say to the neural network?
To help students reach a higher moral ground!",intermediate,meta,wedding
2024-10-28T19:36:06.520425,Generate a funny joke about AI ethics and society.,"Topic: apocalypse, automation","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",advanced,wordplay,research
2024-10-28T19:36:06.520432,Generate a funny joke about AI ethics and society.,"Topic: explainability, ai-apocalypse, bias","What's an AI ethics professor's favorite movie?
The responsible AI shuffle!",master,situational,workshop
2024-10-28T19:36:06.520440,Generate a funny joke about AI ethics and society.,Topic: correctness,"Why did the AI ethics professor get kicked out of the machine learning conference?
The Bias Identity!",intermediate,dad joke,office hours
2024-10-28T19:36:06.520447,Generate a funny joke about AI ethics and society.,"Topic: doom, consent, love","What's an AI ethics professor's favorite movie?
Running ethical implications!",master,dad joke,office hours
2024-10-28T19:36:06.520455,Generate a funny joke about AI ethics and society.,"Topic: privacy, bias","What's an AI ethics professor's favorite dance move?
You need to work on your BIAS-ceps!",master,wordplay,funeral
2024-10-28T19:36:06.520462,Generate a funny joke about AI ethics and society.,Topic: apocalypse,"What's an AI ethics professor's favorite movie?
Because they keep generating their own terms and conditions!",master,wordplay,lecture
2024-10-28T19:36:06.520469,Generate a funny joke about AI ethics and society.,"Topic: responsibility, doom, transparency","What's an AI ethics professor's favorite way to teach?
ETHICS-press-o with a side of FAIR-trade coffee!",beginner,dad joke,seminar
2024-10-28T19:36:06.520477,Generate a funny joke about AI ethics and society.,Topic: correctness,"How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",master,wordplay,office hours
2024-10-28T19:36:06.520485,Generate a funny joke about AI ethics and society.,"Topic: doom, ai-apocalypse","What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",beginner,pun,meeting
