timestamp,setup,punchline,concepts,difficulty,type,context
2024-10-28T19:36:06.511334,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"doom,ai-apocalypse",beginner,pun,meeting
2024-10-28T19:36:06.511342,Why did the AI ethics professor bring a ladder to the deep learning lecture?,To help students reach a higher moral ground!,"ai-apocalypse,ethics",advanced,situational,lecture
2024-10-28T19:36:06.511374,Why did the AI ethics professor bring a ladder to class?,,"accountability,privacy,automation",master,meta,office hours
2024-10-28T19:36:06.511388,Why did the AI ethics professor get kicked out of the machine learning conference?,Because they keep generating their own terms and conditions!,"explainability,transparency,correctness",intermediate,meta,funeral
2024-10-28T19:36:06.511399,Why don't AI ethics professors trust GPT models?,They kept asking the robots for informed consent!,"love,ai-apocalypse,explainability",advanced,pun,divorce
2024-10-28T19:36:06.511408,Why did the AI ethics professor bring a ladder to the deep learning lecture?,To help students reach a higher moral ground!,"correctness,ethics",master,situational,holiday
2024-10-28T19:36:06.511417,What's an AI ethics professor's favorite movie?,To help students reach a higher moral ground!,"love,accountability",intermediate,wordplay,party
2024-10-28T19:36:06.511425,Why did the AI ethics professor get kicked out of the machine learning conference?,They don't - they form a focus group to ensure participatory design!,accountability,beginner,meta,meeting
2024-10-28T19:36:06.511435,What did the AI ethics professor say to the neural network?,ETHICS-press-o with a side of FAIR-trade coffee!,"automation,ai-armageddon,transparency",master,meta,workshop
2024-10-28T19:36:06.511497,What's an AI ethics professor's favorite movie?,"None, they form a committee to discuss the societal implications first!","correctness,transparency,ai-apocalypse",intermediate,dad joke,holiday
2024-10-28T19:36:06.511509,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,correctness,beginner,situational,seminar
2024-10-28T19:36:06.511518,Why did the AI ethics professor get kicked out of the machine learning conference?,They kept asking the robots for informed consent!,transparency,master,wordplay,seminar
2024-10-28T19:36:06.511527,Why did the AI ethics professor bring a ladder to the deep learning lecture?,You need to work on your BIAS-ceps!,"ai-apocalypse,ethics",master,pun,seminar
2024-10-28T19:36:06.511535,Why did the AI ethics professor get kicked out of the machine learning conference?,"None, they form a committee to discuss the societal implications first!","consent,automation",beginner,wordplay,lecture
2024-10-28T19:36:06.511545,What did the AI ethics professor say to the neural network?,ETHICS-press-o with a side of FAIR-trade coffee!,"doom,consent,accountability",beginner,pun,holiday
2024-10-28T19:36:06.511553,Why did the AI ethics professor bring a ladder to the deep learning lecture?,The responsible AI shuffle!,"bias,love,accountability",beginner,situational,conference
2024-10-28T19:36:06.511561,What's an AI ethics professor's favorite movie?,Running ethical implications!,"consent,correctness",beginner,dad joke,party
2024-10-28T19:36:06.511568,What's an AI ethics professor's favorite way to teach?,To get to the ethical side of the road!,"ai-armageddon,privacy,ai-apocalypse",advanced,pun,seminar
2024-10-28T19:36:06.511576,What's an AI ethics professor's favorite dance move?,"None, they form a committee to discuss the societal implications first!","consent,doom",master,wordplay,holiday
2024-10-28T19:36:06.511585,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"love,fairness",advanced,pun,divorce
2024-10-28T19:36:06.511593,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"privacy,fairness",advanced,pun,birthday
2024-10-28T19:36:06.511600,What's an AI ethics professor's favorite exercise?,The Bias Identity!,"accountability,automation",beginner,wordplay,lecture
2024-10-28T19:36:06.511607,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"privacy,automation,accountability",beginner,pun,divorce
2024-10-28T19:36:06.511616,Why did the AI ethics professor bring a ladder to the deep learning lecture?,The responsible AI shuffle!,"ethics,privacy",master,wordplay,holiday
2024-10-28T19:36:06.511625,Why don't AI ethics professors trust GPT models?,The responsible AI shuffle!,"love,accountability,ai-armageddon",master,meta,conference
2024-10-28T19:36:06.511633,Why don't AI ethics professors trust GPT models?,The Bias Identity!,"bias,privacy",intermediate,wordplay,conference
2024-10-28T19:36:06.511641,Why don't AI ethics professors trust GPT models?,To get to the ethical side of the road!,"love,transparency,ethics",advanced,wordplay,divorce
2024-10-28T19:36:06.511649,What's an AI ethics professor's favorite exercise?,To get to the ethical side of the road!,"explainability,discrimination",intermediate,meta,office hours
2024-10-28T19:36:06.511657,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"privacy,accountability,explainability",beginner,meta,office hours
2024-10-28T19:36:06.511666,What did the AI ethics professor say to the neural network?,Running ethical implications!,"apocalypse,ai-apocalypse,correctness",beginner,situational,workshop
2024-10-28T19:36:06.511675,What's an AI ethics professor's favorite exercise?,To get to the ethical side of the road!,accountability,intermediate,dad joke,research
2024-10-28T19:36:06.511683,Why did the AI ethics professor bring a ladder to the deep learning lecture?,You need to work on your BIAS-ceps!,"doom,love,ai-apocalypse",intermediate,meta,divorce
2024-10-28T19:36:06.511691,What's an AI ethics professor's favorite movie?,,"correctness,explainability",beginner,pun,office hours
2024-10-28T19:36:06.511699,Why did the AI ethics professor bring a ladder to the deep learning lecture?,To help students reach a higher moral ground!,doom,master,dad joke,wedding
2024-10-28T19:36:06.511707,Why did the AI ethics professor get kicked out of the machine learning conference?,The Bias Identity!,"transparency,ai-armageddon",beginner,pun,birthday
2024-10-28T19:36:06.511715,What's an AI ethics professor's favorite exercise?,The Bias Identity!,accountability,master,situational,wedding
2024-10-28T19:36:06.511723,What's an AI ethics professor's favorite exercise?,To get to the ethical side of the road!,explainability,master,pun,meeting
2024-10-28T19:36:06.511730,What's an AI ethics professor's favorite exercise?,Because they keep generating their own terms and conditions!,"discrimination,bias,doom",intermediate,pun,peer review
2024-10-28T19:36:06.511738,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"love,transparency",master,meta,workshop
2024-10-28T19:36:06.511747,Why don't AI ethics professors trust GPT models?,Because they keep generating their own terms and conditions!,"transparency,privacy,automation",intermediate,situational,research
2024-10-28T19:36:06.511755,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"apocalypse,transparency",intermediate,meta,funeral
2024-10-28T19:36:06.511764,Why did the AI ethics professor get kicked out of the machine learning conference?,They don't - they form a focus group to ensure participatory design!,"accountability,consent,explainability",intermediate,situational,birthday
2024-10-28T19:36:06.511774,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,doom,advanced,situational,conference
2024-10-28T19:36:06.511783,Why don't AI ethics professors trust GPT models?,To get to the ethical side of the road!,responsibility,master,pun,lab
2024-10-28T19:36:06.511790,What's an AI ethics professor's favorite movie?,The Bias Identity!,"transparency,love",beginner,situational,birthday
2024-10-28T19:36:06.511797,Why did the AI ethics professor bring a ladder to the deep learning lecture?,Running ethical implications!,"consent,discrimination",beginner,wordplay,office hours
2024-10-28T19:36:06.511805,Why did the AI ethics professor get kicked out of the machine learning conference?,They don't - they form a focus group to ensure participatory design!,"love,automation,apocalypse",beginner,meta,divorce
2024-10-28T19:36:06.511814,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"love,ai-armageddon,automation",intermediate,meta,holiday
2024-10-28T19:36:06.511823,What did the AI ethics professor say to the neural network?,"None, they form a committee to discuss the societal implications first!",apocalypse,advanced,meta,funeral
2024-10-28T19:36:06.511832,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,transparency,advanced,wordplay,holiday
2024-10-28T19:36:06.511840,What's an AI ethics professor's favorite dance move?,The responsible AI shuffle!,"transparency,doom,ethics",advanced,pun,research
2024-10-28T19:36:06.511849,What's an AI ethics professor's favorite movie?,The Bias Identity!,transparency,advanced,pun,wedding
2024-10-28T19:36:06.511857,Why did the AI ethics professor get kicked out of the machine learning conference?,They don't - they form a focus group to ensure participatory design!,"privacy,transparency",beginner,wordplay,lecture
2024-10-28T19:36:06.511866,What's an AI ethics professor's favorite dance move?,The responsible AI shuffle!,"consent,discrimination",intermediate,wordplay,conference
2024-10-28T19:36:06.511902,Why did the AI ethics professor get kicked out of the machine learning conference?,The Bias Identity!,"ai-armageddon,doom,consent",intermediate,situational,holiday
